Product Step Tool Processtime
part_4 211 LithoTrack_FE_115 109
part_4 212 Implant_128 49
part_4 213 LithoTrack_FE_95 194
part_4 214 Delay_32 7200
part_4 215 DE_BE_12 10202
part_4 216 WE_BE_16 42
part_4 217 WE_BE_17 61
part_4 218 Diffusion_BE_123 27634
part_4 219 LithoMet_BE_18 1774
part_4 220 TF_BE_24 5216
part_4 221 DefMet_BE_42 1231
part_4 222 TF_BE_40 4277
part_4 223 WE_BE_82 36
part_4 224 Planar_BE_75 3911
part_4 225 DefMet_BE_42 1170
part_4 226 Dielectric_BE_20 3051
part_4 227 DefMet_BE_33 920
part_4 228 TF_BE_26 4569
part_4 229 WE_BE_81 52
part_4 230 WE_BE_82 37
part_4 231 LithoTrack_FE_95 87
part_4 232 LithoTrack_BE_117 171
part_4 233 WE_BE_82 70
part_4 234 LithoTrack_FE_95 149
part_4 235 Litho_BE_99 141
part_4 236 Delay_32 14400
part_4 237 DE_BE_67 5206
part_4 238 WE_BE_16 67
part_4 239 WE_BE_14 54
part_4 240 DefMet_BE_42 1386
part_4 241 DE_BE_11 6892
part_4 242 WE_BE_16 66
part_4 243 LithoMet_BE_18 1567
part_4 244 TF_BE_23 5219
part_4 245 TF_BE_40 3769
part_4 246 Planar_BE_75 3817
part_4 247 Dielectric_BE_27 2562
part_4 248 Dielectric_BE_60 3248
part_4 249 DefMet_BE_33 1569
part_4 250 TF_BE_26 3733
part_4 251 WE_BE_82 44
part_4 252 LithoTrack_FE_95 184
part_4 253 Litho_BE_93 108
part_4 254 LithoMet_BE_18 932
part_4 255 Litho_REG_BE_63 1186
part_4 256 DE_BE_50 10386
part_4 257 WE_BE_14 64
part_4 258 WE_BE_82 70
part_4 259 Litho_BE_110 154
part_4 260 LithoMet_BE_18 1733
part_4 261 Litho_REG_BE_63 953
part_4 262 DE_BE_66 5931
part_4 263 WE_BE_9 66
part_4 264 LithoTrack_FE_95 196
part_4 265 Litho_BE_110 117
part_4 266 WE_BE_9 54
part_4 267 DE_BE_13 6463
part_4 268 WE_BE_16 46
part_4 269 LithoMet_BE_18 1239
part_4 270 TF_BE_23 3912
part_4 271 TF_BE_40 4965
part_4 272 Planar_BE_75 3848
part_4 273 Dielectric_BE_27 2016
part_4 274 Dielectric_BE_21 2574
part_4 275 DefMet_BE_33 794
part_4 276 WE_BE_82 52
part_4 277 Litho_BE_110 172
part_4 278 LithoMet_BE_18 1528
part_4 279 Litho_REG_BE_63 1730
part_4 280 DE_BE_66 6962
part_4 281 WE_BE_9 45
part_4 282 LithoTrack_FE_95 118
part_4 283 Litho_BE_110 165
part_4 284 LithoMet_BE_18 1027
part_4 285 Litho_REG_BE_63 1362
part_4 286 DE_BE_65 5528
part_4 287 WE_BE_9 63
part_4 288 DE_BE_13 5292
part_4 289 WE_BE_16 54
part_4 290 LithoMet_BE_18 1473
part_4 291 TF_BE_23 3633
part_4 292 DefMet_BE_42 1401
part_4 293 TF_BE_40 4134
part_4 294 Planar_BE_75 3081
part_4 295 Dielectric_BE_27 2886
part_4 296 Dielectric_BE_21 2217
part_4 297 DefMet_BE_33 1665
part_4 298 WE_BE_82 43
part_4 299 LithoTrack_FE_95 191
part_4 300 Litho_BE_110 158
part_4 301 LithoMet_BE_18 1378
part_4 302 Litho_REG_BE_63 1728
part_4 303 DE_BE_65 4911
part_4 304 WE_BE_9 65
part_4 305 DE_BE_13 7050
part_4 306 WE_BE_16 63
part_4 307 LithoMet_BE_18 1248
part_4 308 TF_BE_23 4072
part_4 309 TF_BE_40 4737
part_4 310 Planar_BE_75 3189
part_4 311 Dielectric_BE_27 3277
part_4 312 Dielectric_BE_21 2152
part_4 313 DefMet_BE_33 710
part_4 314 WE_BE_82 39
part_4 315 LithoTrack_FE_95 178
part_4 316 Litho_BE_110 100
part_4 317 LithoMet_BE_18 902
part_4 318 Litho_REG_BE_63 1610
part_4 319 DE_BE_65 8935
part_4 320 WE_BE_9 62
part_4 321 DE_BE_13 4719
part_4 322 WE_BE_16 66
part_4 323 LithoMet_BE_18 1388
part_4 324 TF_BE_23 4582
part_4 325 TF_BE_40 5189
part_4 326 Planar_BE_75 4013
part_4 327 Dielectric_BE_27 2888
part_4 328 Dielectric_BE_28 2751
part_4 329 Diffusion_BE_123 26081
part_4 330 TF_BE_26 3633
part_4 331 WE_BE_82 57
part_4 332 LithoTrack_FE_95 164
part_4 333 Litho_BE_110 185
part_4 334 LithoMet_BE_18 1237
part_4 335 Litho_REG_BE_63 1725
part_4 336 DE_BE_48 7043
part_4 337 WE_BE_14 46
part_4 338 WE_BE_16 61
part_4 339 LithoMet_BE_18 1212
part_4 340 TF_BE_2 3825
part_4 341 TF_BE_26 3812
part_4 342 WE_BE_82 47
