Product Step Tool Processtime
part_2 278 WE_FE_41 57
part_2 279 Planar_FE_76 3350
part_2 280 TF_FE_104 4177
part_2 281 WE_FE_108 38
part_2 282 WE_FE_84 52
part_2 283 LithoTrack_FE_115 112
part_2 284 LithoTrack_FE_115 192
part_2 285 Litho_FE_92 155
part_2 286 Litho_REG_FE_64 1585
part_2 287 Implant_128 51
part_2 288 Diffusion_FE_44 26880
part_2 289 Litho_FE_92 198
part_2 290 LithoMet_FE_19 1046
part_2 291 Litho_REG_FE_64 1659
part_2 292 DE_FE_72 4181
part_2 293 DE_FE_86 10223
part_2 294 WE_FE_41 51
part_2 295 WE_FE_83 53
part_2 296 WE_FE_85 46
part_2 297 LithoTrack_FE_115 99
part_2 298 LithoTrack_FE_115 195
part_2 299 Litho_FE_92 140
part_2 300 LithoMet_FE_19 1430
part_2 301 Litho_REG_FE_64 1167
part_2 302 DE_FE_72 3777
part_2 303 DE_FE_86 10409
part_2 304 DE_FE_86 5985
part_2 305 WE_FE_47 61
part_2 306 WE_FE_83 45
part_2 307 WE_FE_85 69
part_2 308 LithoTrack_FE_115 193
part_2 309 LithoTrack_FE_115 171
part_2 310 Litho_FE_92 194
part_2 311 LithoMet_FE_19 986
part_2 312 Litho_REG_FE_64 1142
part_2 313 DE_FE_72 9888
part_2 314 DE_FE_86 5234
part_2 315 DE_FE_86 9022
part_2 316 WE_FE_47 41
part_2 317 LithoMet_FE_19 1194
part_2 318 TF_FE_113 4744
part_2 319 Implant_119 64
part_2 320 WE_FE_47 64
part_2 321 DefMet_FE_106 933
part_2 322 Dielectric_FE_130 2961
part_2 323 WE_FE_41 61
part_2 324 Planar_FE_80 2320
part_2 325 Delay_32 7200
part_2 326 Dielectric_BE_27 3561
part_2 327 Dielectric_BE_60 2989
part_2 328 Dielectric_BE_20 2018
part_2 329 Dielectric_BE_60 2368
part_2 330 TF_BE_26 4604
part_2 331 WE_BE_81 48
part_2 332 WE_BE_82 71
part_2 333 LithoTrack_FE_95 108
part_2 334 LithoTrack_FE_115 103
part_2 335 Litho_FE_92 199
part_2 336 LithoTrack_FE_115 109
part_2 337 Implant_128 49
part_2 338 Litho_FE_92 128
part_2 339 LithoMet_BE_18 1265
part_2 340 Litho_REG_BE_63 1559
part_2 341 Litho_REG_BE_63 1421
part_2 342 DE_BE_50 4192
part_2 343 WE_BE_14 46
part_2 344 WE_BE_81 69
part_2 345 WE_BE_82 63
part_2 346 LithoTrack_FE_95 96
part_2 347 Litho_FE_92 196
part_2 348 LithoMet_BE_18 1139
part_2 349 Litho_REG_BE_63 1520
part_2 350 Delay_32 10800
part_2 351 DE_BE_67 4490
part_2 352 WE_BE_7 41
part_2 353 WE_BE_14 58
part_2 354 Delay_32 10800
part_2 355 DE_BE_11 4478
part_2 356 WE_BE_17 71
part_2 357 LithoTrack_FE_95 194
part_2 358 Delay_32 7200
part_2 359 DE_BE_12 10202
part_2 360 WE_BE_16 42
part_2 361 WE_BE_17 61
part_2 362 Diffusion_BE_123 27634
part_2 363 LithoMet_BE_18 1774
part_2 364 TF_BE_24 5216
part_2 365 DefMet_BE_42 1231
part_2 366 TF_BE_40 4277
part_2 367 WE_BE_82 36
part_2 368 Planar_BE_75 3911
part_2 369 DefMet_BE_42 1170
part_2 370 Dielectric_BE_20 3051
part_2 371 DefMet_BE_33 1623
part_2 372 Dielectric_BE_60 2292
part_2 373 DefMet_BE_33 920
part_2 374 TF_BE_26 4569
part_2 375 WE_BE_81 52
part_2 376 WE_BE_82 37
part_2 377 LithoTrack_FE_95 114
part_2 378 LithoTrack_BE_117 108
part_2 379 LithoMet_BE_18 1644
part_2 380 Litho_REG_BE_63 1593
part_2 381 DE_BE_50 5060
part_2 382 WE_BE_14 59
part_2 383 WE_BE_81 68
part_2 384 WE_BE_82 36
part_2 385 LithoTrack_FE_95 87
part_2 386 LithoTrack_BE_117 171
part_2 387 WE_BE_82 70
part_2 388 LithoTrack_FE_95 149
part_2 389 Litho_BE_99 141
part_2 390 Delay_32 14400
part_2 391 DE_BE_67 5206
part_2 392 WE_BE_16 67
part_2 393 WE_BE_14 54
part_2 394 DefMet_BE_42 1386
part_2 395 DE_BE_11 6892
part_2 396 WE_BE_16 66
part_2 397 LithoMet_BE_18 1567
part_2 398 TF_BE_23 5219
part_2 399 TF_BE_40 3769
part_2 400 Planar_BE_75 3817
part_2 401 Dielectric_BE_27 2562
part_2 402 Dielectric_BE_20 3407
part_2 403 DefMet_BE_33 963
part_2 404 TF_BE_26 3733
part_2 405 WE_BE_82 44
part_2 406 LithoTrack_FE_95 87
part_2 407 Litho_BE_93 125
part_2 408 LithoMet_BE_18 923
part_2 409 Litho_REG_BE_63 1446
part_2 410 DE_BE_67 8420
part_2 411 WE_BE_16 36
part_2 412 WE_BE_14 57
part_2 413 DE_BE_11 4637
part_2 414 WE_BE_16 70
part_2 415 LithoMet_BE_18 1573
part_2 416 TF_BE_23 4800
part_2 417 TF_BE_40 4196
part_2 418 Planar_BE_75 4379
part_2 419 Dielectric_BE_27 3456
part_2 420 Dielectric_BE_21 2275
part_2 421 DefMet_BE_33 1580
part_2 422 WE_BE_82 42
part_2 423 LithoTrack_FE_95 196
part_2 424 Litho_BE_110 117
part_2 425 WE_BE_9 54
part_2 426 DE_BE_13 6463
part_2 427 WE_BE_16 46
part_2 428 LithoMet_BE_18 1239
part_2 429 TF_BE_23 3912
part_2 430 TF_BE_40 4965
part_2 431 Planar_BE_75 3848
part_2 432 Dielectric_BE_27 2016
part_2 433 Dielectric_BE_21 2574
part_2 434 DefMet_BE_33 794
part_2 435 WE_BE_82 52
part_2 436 Litho_BE_110 172
part_2 437 LithoMet_BE_18 1528
part_2 438 Litho_REG_BE_63 1730
part_2 439 DE_BE_66 6962
part_2 440 WE_BE_9 45
part_2 441 LithoTrack_FE_95 118
part_2 442 Litho_BE_110 165
part_2 443 LithoMet_BE_18 1027
part_2 444 Litho_REG_BE_63 1362
part_2 445 DE_BE_65 5528
part_2 446 WE_BE_9 63
part_2 447 DE_BE_13 5292
part_2 448 WE_BE_16 54
part_2 449 LithoMet_BE_18 1473
part_2 450 TF_BE_23 3633
part_2 451 DefMet_BE_42 1401
part_2 452 TF_BE_40 4134
part_2 453 Planar_BE_75 3081
part_2 454 Dielectric_BE_27 2886
part_2 455 Dielectric_BE_21 2217
part_2 456 DefMet_BE_33 1665
part_2 457 WE_BE_82 43
part_2 458 Litho_BE_110 156
part_2 459 LithoMet_BE_18 1404
part_2 460 Litho_REG_BE_63 974
part_2 461 DE_BE_66 10449
part_2 462 WE_BE_9 49
part_2 463 LithoTrack_FE_95 191
part_2 464 Litho_BE_110 158
part_2 465 LithoMet_BE_18 1378
part_2 466 Litho_REG_BE_63 1728
part_2 467 DE_BE_65 4911
part_2 468 WE_BE_9 65
part_2 469 DE_BE_13 7050
part_2 470 WE_BE_16 63
part_2 471 LithoMet_BE_18 1248
part_2 472 TF_BE_23 4072
part_2 473 TF_BE_40 4737
part_2 474 Planar_BE_75 3189
part_2 475 Dielectric_BE_27 3277
part_2 476 Dielectric_BE_21 2152
part_2 477 DefMet_BE_33 710
part_2 478 WE_BE_82 39
part_2 479 Litho_BE_110 195
part_2 480 LithoMet_BE_18 1604
part_2 481 Litho_REG_BE_63 1386
part_2 482 DE_BE_66 6930
part_2 483 WE_BE_9 59
part_2 484 LithoTrack_FE_95 178
part_2 485 Litho_BE_110 100
part_2 486 LithoMet_BE_18 902
part_2 487 Litho_REG_BE_63 1610
part_2 488 DE_BE_65 8935
part_2 489 WE_BE_9 62
part_2 490 DE_BE_13 4719
part_2 491 WE_BE_16 66
part_2 492 LithoMet_BE_18 1388
part_2 493 TF_BE_23 4582
part_2 494 TF_BE_40 5189
part_2 495 Planar_BE_75 4013
part_2 496 Dielectric_BE_27 2888
part_2 497 Dielectric_BE_28 2751
part_2 498 Diffusion_BE_123 26081
part_2 499 TF_BE_26 3633
part_2 500 WE_BE_82 57
part_2 501 LithoTrack_FE_95 164
part_2 502 Litho_BE_110 185
part_2 503 LithoMet_BE_18 1237
part_2 504 Litho_REG_BE_63 1725
part_2 505 DE_BE_48 7043
part_2 506 WE_BE_14 46
part_2 507 WE_BE_16 61
part_2 508 LithoMet_BE_18 1212
part_2 509 TF_BE_2 3825
part_2 510 TF_BE_26 3812
part_2 511 WE_BE_82 47
part_2 512 LithoTrack_FE_95 158
part_2 513 Litho_BE_110 146
part_2 514 LithoMet_BE_18 1458
part_2 515 Litho_REG_BE_63 1488
part_2 516 DE_BE_48 9763
part_2 517 WE_BE_14 44
part_2 518 WE_BE_16 44
part_2 519 DefMet_BE_42 491
part_2 520 LithoMet_BE_18 1128
part_2 521 Dielectric_BE_28 2090
part_2 522 WE_BE_82 69
part_2 523 Litho_BE_110 148
part_2 524 LithoMet_BE_18 1503
part_2 525 Litho_REG_BE_63 910
part_2 526 DE_BE_69 3987
part_2 527 Delay_32 7200
part_2 528 WE_BE_17 39
part_3 0 Diffusion_FE_120 30079
part_3 1 WE_FE_84 51
part_3 2 DefMEt_FE_118 1079
part_3 3 TF_Met_FE_45 510
part_3 4 Diffusion_FE_127 26254
part_3 5 DefMEt_FE_118 1419
part_3 6 TF_Met_FE_45 588
part_3 7 WE_FE_108 59
part_3 8 WE_FE_83 62
part_3 9 WE_FE_84 54
part_3 10 LithoTrack_FE_115 130
part_3 11 LithoTrack_FE_115 160
part_3 12 Litho_FE_92 158
part_3 13 LithoMet_FE_19 1686
part_3 14 Litho_REG_FE_64 1516
part_3 15 DefMet_FE_10 412
part_3 16 Implant_128 68
part_3 17 DE_FE_1 8114
part_3 18 DE_FE_86 9767
part_3 19 WE_FE_108 60
part_3 20 WE_FE_108 58
part_3 21 LithoMet_FE_19 1134
part_3 22 DefMet_FE_43 1162
part_3 23 Diffusion_FE_44 20999
part_3 24 DefMet_FE_43 382
part_3 25 DE_FE_51 4349
part_3 26 DE_FE_86 5060
part_3 27 WE_FE_108 55
part_3 28 WE_FE_83 56
part_3 29 WE_FE_84 68
part_3 30 LithoTrack_FE_95 167
part_3 31 LithoTrack_FE_115 101
part_3 32 Litho_FE_92 133
part_3 33 LithoMet_FE_19 1014
part_3 34 Litho_REG_FE_64 1278
part_3 35 DE_FE_71 9844
part_3 36 WE_FE_41 54
part_3 37 DE_FE_59 6506
part_3 38 WE_FE_47 68
part_3 39 DE_FE_71 4857
part_3 40 WE_FE_108 50
part_3 41 DefMet_FE_43 584
part_3 42 Delay_32 10800
part_3 43 DE_FE_54 5869
part_3 44 DE_FE_86 6302
part_3 45 WE_FE_108 47
part_3 46 LithoMet_FE_19 1240
part_3 47 DefMet_FE_34 1513
part_3 48 Delay_32 14400
part_3 49 WE_FE_8 65
part_3 50 WE_FE_83 57
part_3 51 DefMet_FE_43 1757
part_3 52 Dielectric_FE_112 2155
part_3 53 WE_FE_108 56
part_3 54 Dielectric_FE_112 1999
part_3 55 Planar_FE_79 4624
part_3 56 WE_FE_108 71
part_3 57 Litho_FE_111 115
part_3 58 LithoMet_FE_19 1476
part_3 59 Litho_REG_FE_64 1211
part_3 60 Implant_132 63
part_3 61 DE_FE_86 9343
part_3 62 WE_FE_108 64
part_3 63 WE_FE_84 67
part_3 64 Litho_FE_98 87
part_3 65 LithoMet_FE_19 1074
part_3 66 Litho_REG_FE_64 1238
part_3 67 Implant_128 48
part_3 68 DE_FE_86 4641
part_3 69 WE_FE_108 64
part_3 70 WE_FE_84 42
part_3 71 Litho_FE_98 198
part_3 72 LithoMet_FE_19 1371
part_3 73 Litho_REG_FE_64 987
part_3 74 Implant_132 63
part_3 75 DE_FE_86 8349
part_3 76 WE_FE_108 47
part_3 77 WE_FE_84 67
part_3 78 Litho_FE_111 166
part_3 79 LithoMet_FE_19 1705
part_3 80 Litho_REG_FE_64 1390
part_3 81 Implant_132 79
part_3 82 DE_FE_86 8249
part_3 83 WE_FE_84 54
part_3 84 Litho_FE_111 101
part_3 85 LithoMet_FE_19 1637
part_3 86 Litho_REG_FE_64 1573
part_3 87 Implant_132 79
part_3 88 WE_FE_108 70
part_3 89 DE_FE_86 4934
part_3 90 WE_FE_108 42
part_3 91 WE_FE_108 52
part_3 92 Delay_32 14400
part_3 93 Implant_88 51
part_3 94 WE_FE_108 54
part_3 95 TF_FE_131 4955
part_3 96 DefMet_FE_34 488
part_3 97 Delay_32 10800
part_3 98 WE_FE_108 37
part_3 99 Diffusion_FE_120 23970
part_3 100 Diffusion_FE_127 19064
part_3 101 Planar_FE_77 2586
part_3 102 WE_FE_108 63
part_3 103 Delay_32 7200
part_3 104 Dielectric_FE_30 2005
part_3 105 DefMet_FE_34 821
part_3 106 WE_FE_8 47
part_3 107 WE_FE_108 39
part_3 108 Implant_91 74
part_3 109 WE_FE_83 64
part_3 110 WE_FE_84 58
part_3 111 LithoTrack_FE_115 160
part_3 112 Litho_FE_92 183
part_3 113 TF_Met_FE_61 595
part_3 114 LithoMet_FE_19 1415
part_3 115 Litho_REG_FE_64 1517
part_3 116 Implant_128 79
part_3 117 DE_FE_71 5998
part_3 118 DE_FE_86 9009
part_3 119 DefMet_FE_43 1670
part_3 120 WE_FE_108 56
part_3 121 WE_FE_83 42
part_3 122 WE_FE_84 68
part_3 123 DefMet_FE_43 548
part_3 124 LithoTrack_FE_115 173
part_3 125 Litho_FE_92 153
part_3 126 LithoMet_FE_19 1671
part_3 127 Litho_REG_FE_64 1735
part_3 128 DE_FE_71 10247
part_3 129 WE_FE_108 63
part_3 130 WE_FE_83 54
part_3 131 WE_FE_84 57
part_3 132 DefMet_FE_43 480
part_3 133 LithoTrack_FE_115 98
part_3 134 Litho_FE_92 119
part_3 135 LithoMet_FE_19 1090
part_3 136 Litho_REG_FE_64 1371
part_3 137 DE_FE_71 8465
part_3 138 WE_FE_108 43
part_3 139 DefMet_FE_43 1715
part_3 140 DE_FE_59 9383
part_3 141 WE_FE_108 60
part_3 142 TF_Met_FE_61 475
part_3 143 LithoMet_FE_19 1509
part_3 144 DefMet_FE_10 1754
part_3 145 Delay_32 7200
part_3 146 DE_FE_86 8076
part_3 147 WE_FE_84 54
part_3 148 Litho_FE_111 190
part_3 149 LithoMet_FE_19 1317
part_3 150 Litho_REG_FE_64 1516
part_3 151 Litho_FE_35 121
part_3 152 Implant_132 55
part_3 153 DE_FE_86 9947
part_3 154 DefMet_FE_43 915
part_3 155 WE_FE_108 62
part_3 156 WE_FE_84 39
part_3 157 LithoTrack_FE_115 175
part_3 158 Litho_FE_111 186
part_3 159 LithoMet_FE_19 1631
part_3 160 Litho_REG_FE_64 1768
part_3 161 DE_FE_51 7560
part_3 162 WE_FE_108 52
part_3 163 Implant_128 53
part_3 164 DE_FE_86 9267
part_3 165 DefMet_FE_43 829
part_3 166 WE_FE_108 52
part_3 167 Implant_128 66
part_3 168 WE_FE_108 58
part_3 169 Implant_91 74
part_3 170 Diffusion_FE_100 23345
part_3 171 TF_Met_FE_61 468
part_3 172 DefMet_FE_43 1362
part_3 173 Diffusion_FE_122 31368
part_3 174 WE_FE_84 65
part_3 175 LithoTrack_FE_115 166
part_3 176 DE_FE_51 10379
part_3 177 Implant_74 49
part_3 178 Delay_32 7200
part_3 179 Implant_128 58
part_3 180 DefMet_FE_43 374
part_3 181 DE_FE_86 6257
part_3 182 WE_FE_108 51
part_3 183 Implant_91 47
part_3 184 WE_FE_108 40
part_3 185 DE_FE_62 10179
part_3 186 DE_FE_86 4410
part_3 187 TF_Met_FE_61 370
part_3 188 WE_FE_108 65
part_3 189 Delay_32 10800
part_3 190 Diffusion_FE_101 26991
part_3 191 DE_FE_86 6948
part_3 192 Implant_91 56
part_3 193 WE_FE_84 54
part_3 194 LithoTrack_FE_115 111
part_3 195 Litho_FE_111 176
part_3 196 LithoMet_FE_19 1600
part_3 197 Litho_REG_FE_64 1226
part_3 198 DE_FE_51 7557
part_3 199 WE_FE_108 49
part_3 200 Implant_128 66
part_3 201 DE_FE_86 6472
part_3 202 WE_FE_108 54
part_3 203 Delay_32 10800
part_3 204 DefMet_FE_10 312
part_3 205 WE_FE_108 43
part_3 206 Delay_32 10800
part_3 207 DE_FE_53 9853
part_3 208 WE_FE_84 60
part_3 209 WE_FE_108 49
part_3 210 WE_FE_108 43
part_3 211 TF_Met_FE_61 487
part_3 212 TF_Met_FE_61 558
part_3 213 Delay_32 10800
part_3 214 Delay_32 7200
part_3 215 WE_FE_47 43
part_3 216 EPI_36 52
part_3 217 TF_Met_FE_61 363
part_3 218 TF_Met_FE_61 492
part_3 219 Delay_32 10800
part_3 220 WE_FE_108 46
part_3 221 DefMet_FE_10 544
part_3 222 WE_FE_108 69
part_3 223 Diffusion_FE_101 32172
part_3 224 DE_FE_86 9459
part_3 225 Implant_91 75
part_3 226 WE_FE_84 65
part_3 227 LithoTrack_FE_115 177
part_3 228 LithoMet_FE_19 1166
part_3 229 Litho_REG_FE_64 1717
part_3 230 DE_FE_51 9704
part_3 231 WE_FE_108 53
part_3 232 DE_FE_86 10184
part_3 233 WE_FE_108 48
part_3 234 DefMet_FE_43 1562
part_3 235 WE_FE_108 43
part_3 236 DE_FE_58 5306
part_3 237 TF_Met_FE_61 457
part_3 238 TF_Met_FE_61 538
part_3 239 WE_FE_108 36
part_3 240 WE_FE_108 42
part_3 241 Delay_32 14400
part_3 242 WE_FE_47 69
part_3 243 EPI_38 64
part_3 244 TF_Met_FE_61 309
part_3 245 TF_Met_FE_61 469
part_3 246 WE_FE_108 67
part_3 247 Implant_119 69
part_3 248 WE_FE_84 62
part_3 249 WE_FE_108 41
part_3 250 Dielectric_FE_29 2792
part_3 251 Implant_90 83
part_3 252 DE_FE_62 10126
part_3 253 DE_FE_86 8096
part_3 254 WE_FE_108 38
part_3 255 DefMet_FE_43 1721
part_3 256 Dielectric_FE_31 2235
part_3 257 Dielectric_FE_112 3258
part_3 258 TF_Met_FE_61 381
part_3 259 LithoTrack_FE_96 109
part_3 260 Diffusion_FE_126 28463
part_3 261 Dielectric_FE_31 2183
part_3 262 Planar_FE_79 3808
part_3 263 WE_FE_84 39
part_3 264 WE_FE_108 68
part_3 265 Delay_32 10800
part_3 266 DE_FE_62 8700
part_3 267 WE_FE_108 51
part_3 268 TF_Met_FE_61 361
part_3 269 DefMet_FE_10 1769
part_3 270 Delay_32 7200
part_3 271 Implant_128 51
part_3 272 Dielectric_FE_112 3013
part_3 273 DE_FE_59 4164
part_3 274 DE_FE_62 3787
part_3 275 Implant_128 55
part_3 276 Dielectric_FE_112 3550
part_3 277 WE_FE_47 69
part_3 278 TF_Met_FE_61 380
part_3 279 DefMet_FE_10 876
part_3 280 Diffusion_FE_101 29966
part_3 281 WE_FE_108 70
part_3 282 TF_FE_3 4822
part_3 283 Implant_90 69
part_3 284 TF_FE_103 5353
part_3 285 Diffusion_FE_94 27788
part_3 286 TF_FE_104 4084
part_3 287 Implant_91 82
part_3 288 WE_FE_47 39
part_3 289 TF_FE_131 5151
part_3 290 WE_FE_84 66
part_3 291 LithoTrack_FE_95 102
part_3 292 DE_FE_70 4035
part_3 293 WE_FE_41 52
part_3 294 TF_Met_FE_61 574
part_3 295 WE_FE_41 56
part_3 296 Diffusion_FE_94 32360
part_3 297 WE_FE_84 57
part_3 298 TF_FE_103 5052
part_3 299 WE_FE_84 37
part_3 300 LithoTrack_FE_95 164
part_3 301 DE_FE_70 4298
part_3 302 WE_FE_108 53
part_3 303 WE_FE_84 41
part_3 304 LithoTrack_FE_115 180
part_3 305 Litho_FE_111 186
part_3 306 LithoMet_FE_19 1393
part_3 307 Litho_REG_FE_64 1538
part_3 308 DE_FE_70 8900
part_3 309 WE_FE_108 59
part_3 310 WE_FE_108 66
part_3 311 WE_FE_41 36
part_3 312 LithoMet_FE_19 1392
part_3 313 Delay_32 7200
part_3 314 TF_Met_FE_61 563
part_3 315 TF_FE_5 3876
part_3 316 Delay_32 14400
part_3 317 Diffusion_FE_94 28381
part_3 318 Dielectric_FE_130 3195
part_3 319 WE_FE_41 57
part_3 320 Planar_FE_76 3350
part_3 321 TF_FE_104 4177
part_3 322 WE_FE_108 38
part_3 323 WE_FE_84 52
part_3 324 Litho_FE_111 154
part_3 325 LithoMet_FE_19 1041
part_3 326 Litho_REG_FE_64 1438
part_3 327 Implant_128 47
part_3 328 DE_FE_86 9732
part_3 329 WE_FE_47 71
part_3 330 WE_FE_41 36
part_3 331 DE_FE_86 8529
part_3 332 DE_FE_56 4320
part_3 333 WE_FE_41 44
part_3 334 TF_Met_FE_61 379
part_3 335 DE_FE_86 8443
part_3 336 Dielectric_FE_29 2802
part_3 337 Planar_FE_78 3049
part_3 338 WE_FE_108 67
part_3 339 Dielectric_FE_31 3331
part_3 340 WE_FE_83 37
part_3 341 WE_FE_84 36
part_3 342 LithoTrack_FE_115 112
part_3 343 LithoTrack_FE_115 192
part_3 344 Litho_FE_92 155
part_3 345 Litho_REG_FE_64 1585
part_3 346 Implant_128 51
part_3 347 Diffusion_FE_44 26880
part_3 348 LithoTrack_FE_115 99
part_3 349 LithoTrack_FE_115 195
part_3 350 Litho_FE_92 140
part_3 351 LithoMet_FE_19 1430
part_3 352 Litho_REG_FE_64 1167
part_3 353 DE_FE_72 3777
part_3 354 DE_FE_86 10409
part_3 355 DE_FE_86 5985
part_3 356 WE_FE_47 61
part_3 357 WE_FE_83 45
part_3 358 WE_FE_85 69
part_3 359 LithoTrack_FE_115 193
part_3 360 LithoTrack_FE_115 171
part_3 361 Litho_FE_92 194
part_3 362 LithoMet_FE_19 986
part_3 363 Litho_REG_FE_64 1142
part_3 364 DE_FE_72 9888
part_3 365 DE_FE_86 5234
part_3 366 DE_FE_86 9022
part_3 367 WE_FE_47 41
part_3 368 LithoMet_FE_19 1194
part_3 369 TF_FE_113 4744
part_3 370 Implant_119 64
part_3 371 WE_FE_47 64
part_3 372 DefMet_FE_106 933
part_3 373 Dielectric_FE_130 2961
part_3 374 WE_FE_41 61
part_3 375 Planar_FE_80 2320
part_3 376 Delay_32 7200
part_3 377 Dielectric_BE_27 3561
part_3 378 Dielectric_BE_60 2989
part_3 379 Dielectric_BE_20 2018
part_3 380 Dielectric_BE_60 2368
part_3 381 TF_BE_26 4604
part_3 382 WE_BE_81 48
part_3 383 WE_BE_82 71
part_3 384 LithoTrack_FE_95 108
part_3 385 LithoTrack_FE_115 103
part_3 386 Litho_FE_92 199
part_3 387 LithoTrack_FE_115 109
part_3 388 Implant_128 49
part_3 389 Litho_FE_92 128
part_3 390 LithoMet_BE_18 1265
part_3 391 Litho_REG_BE_63 1559
part_3 392 Litho_REG_BE_63 1421
part_3 393 DE_BE_50 4192
part_3 394 WE_BE_14 46
part_3 395 WE_BE_81 69
part_3 396 WE_BE_82 63
part_3 397 LithoTrack_FE_95 96
part_3 398 Litho_FE_92 196
part_3 399 LithoMet_BE_18 1139
part_3 400 Litho_REG_BE_63 1520
part_3 401 Delay_32 10800
part_3 402 DE_BE_67 4490
part_3 403 WE_BE_7 41
part_3 404 WE_BE_14 58
part_3 405 Delay_32 10800
part_3 406 DE_BE_11 4478
part_3 407 WE_BE_17 71
part_3 408 LithoTrack_FE_95 194
part_3 409 Delay_32 7200
part_3 410 DE_BE_12 10202
part_3 411 WE_BE_16 42
part_3 412 WE_BE_17 61
part_3 413 Diffusion_BE_123 27634
part_3 414 LithoMet_BE_18 1774
part_3 415 TF_BE_24 5216
part_3 416 DefMet_BE_42 1231
part_3 417 TF_BE_40 4277
part_3 418 WE_BE_82 36
part_3 419 Planar_BE_75 3911
part_3 420 DefMet_BE_42 1170
part_3 421 Dielectric_BE_20 3051
part_3 422 DefMet_BE_33 920
part_3 423 TF_BE_26 4569
part_3 424 WE_BE_81 52
part_3 425 WE_BE_82 37
part_3 426 LithoTrack_FE_95 114
part_3 427 LithoTrack_BE_117 108
part_3 428 LithoMet_BE_18 1644
part_3 429 Litho_REG_BE_63 1593
part_3 430 DE_BE_50 5060
part_3 431 WE_BE_14 59
part_3 432 WE_BE_81 68
part_3 433 WE_BE_82 36
part_3 434 LithoTrack_FE_95 87
part_3 435 LithoTrack_BE_117 171
part_3 436 WE_BE_82 70
part_3 437 LithoTrack_FE_95 149
part_3 438 Litho_BE_99 141
part_3 439 Delay_32 14400
part_3 440 DE_BE_67 5206
part_3 441 WE_BE_16 67
part_3 442 WE_BE_14 54
part_3 443 DefMet_BE_42 1386
part_3 444 DE_BE_11 6892
part_3 445 WE_BE_16 66
part_3 446 LithoMet_BE_18 1567
part_3 447 TF_BE_23 5219
part_3 448 TF_BE_40 3769
part_3 449 Planar_BE_75 3817
part_3 450 Dielectric_BE_27 2562
part_3 451 Dielectric_BE_20 3407
part_3 452 DefMet_BE_33 963
part_3 453 TF_BE_26 3733
part_3 454 WE_BE_82 44
part_3 455 LithoTrack_FE_95 87
part_3 456 Litho_BE_93 125
part_3 457 LithoMet_BE_18 923
part_3 458 Litho_REG_BE_63 1446
part_3 459 DE_BE_67 8420
part_3 460 WE_BE_16 36
part_3 461 WE_BE_14 57
part_3 462 DE_BE_11 4637
part_3 463 WE_BE_16 70
part_3 464 LithoMet_BE_18 1573
part_3 465 TF_BE_23 4800
part_3 466 TF_BE_40 4196
part_3 467 Planar_BE_75 4379
part_3 468 Dielectric_BE_27 3456
part_3 469 Dielectric_BE_21 2275
part_3 470 DefMet_BE_33 1580
part_3 471 WE_BE_82 42
part_3 472 Litho_BE_110 154
part_3 473 LithoMet_BE_18 1733
part_3 474 Litho_REG_BE_63 953
part_3 475 DE_BE_66 5931
part_3 476 WE_BE_9 66
part_3 477 LithoTrack_FE_95 196
part_3 478 Litho_BE_110 117
part_3 479 WE_BE_9 54
part_3 480 DE_BE_13 6463
part_3 481 WE_BE_16 46
part_3 482 LithoMet_BE_18 1239
part_3 483 TF_BE_23 3912
part_3 484 TF_BE_40 4965
part_3 485 Planar_BE_75 3848
part_3 486 Dielectric_BE_27 2016
part_3 487 Dielectric_BE_21 2574
part_3 488 DefMet_BE_33 794
part_3 489 WE_BE_82 52
part_3 490 Litho_BE_110 172
part_3 491 LithoMet_BE_18 1528
part_3 492 Litho_REG_BE_63 1730
part_3 493 DE_BE_66 6962
part_3 494 WE_BE_9 45
part_3 495 LithoTrack_FE_95 118
part_3 496 Litho_BE_110 165
part_3 497 LithoMet_BE_18 1027
part_3 498 Litho_REG_BE_63 1362
part_3 499 DE_BE_65 5528
part_3 500 WE_BE_9 63
part_3 501 DE_BE_13 5292
part_3 502 WE_BE_16 54
part_3 503 LithoMet_BE_18 1473
part_3 504 TF_BE_23 3633
part_3 505 DefMet_BE_42 1401
part_3 506 TF_BE_40 4134
part_3 507 Planar_BE_75 3081
part_3 508 Dielectric_BE_27 2886
part_3 509 Dielectric_BE_21 2217
part_3 510 DefMet_BE_33 1665
part_3 511 WE_BE_82 43
part_3 512 Litho_BE_110 156
part_3 513 LithoMet_BE_18 1404
part_3 514 Litho_REG_BE_63 974
part_3 515 DE_BE_66 10449
part_3 516 WE_BE_9 49
part_3 517 LithoTrack_FE_95 191
part_3 518 Litho_BE_110 158
part_3 519 LithoMet_BE_18 1378
part_3 520 Litho_REG_BE_63 1728
part_3 521 DE_BE_65 4911
part_3 522 WE_BE_9 65
part_3 523 DE_BE_13 7050
part_3 524 WE_BE_16 63
part_3 525 LithoMet_BE_18 1248
part_3 526 TF_BE_23 4072
part_3 527 TF_BE_40 4737
part_3 528 Planar_BE_75 3189
part_3 529 Dielectric_BE_27 3277
part_3 530 Dielectric_BE_21 2152
part_3 531 DefMet_BE_33 710
part_3 532 WE_BE_82 39
part_3 533 Litho_BE_110 195
part_3 534 LithoMet_BE_18 1604
part_3 535 Litho_REG_BE_63 1386
part_3 536 DE_BE_66 6930
part_3 537 WE_BE_9 59
part_3 538 LithoTrack_FE_95 178
part_3 539 Litho_BE_110 100
